root_height	pop_size	pi_net	pi_within
0.03914495	0.003135598	0.0769455555556	0.00524444444444
0.04097701	0.004283215	0.0768777777778	0.00522222222222
0.04856732	0.002644218	0.0769888888889	0.00521111111111
0.04126398	0.003277889	0.07682	0.0053
0.04387752	0.004352555	0.0774333333333	0.00526666666667
0.04819466	0.005022813	0.0767111111111	0.00528888888889
0.04057712	0.00343658	0.0768888888889	0.00531111111111
0.0416126	0.006705268	0.0765977777778	0.00522222222222
0.04019631	0.004552733	0.0772911111111	0.00518888888889
0.04686804	0.003601351	0.0770022222222	0.00517777777778
0.02720803	0.003973073	0.0769222222222	0.00517777777778
0.03954583	0.002580964	0.0772822222222	0.00517777777778
0.0401905	0.002401566	0.0766	0.0052
0.04166226	0.002377309	0.0764555555556	0.00524444444444
0.044605	0.004307055	0.0774877777778	0.00532222222222
0.03851732	0.005345657	0.0776	0.0053
0.04039387	0.003803315	0.0776666666667	0.00523333333333
0.04396927	0.004590185	0.0774222222222	0.00517777777778
0.04184677	0.004214426	0.0776766666667	0.00523333333333
0.03019421	0.00346812	0.0765	0.0052
0.03701338	0.0033448	0.0770444444444	0.00515555555556
0.04736804	0.002633371	0.0776777777778	0.00522222222222
0.05012669	0.004257943	0.0769644444444	0.00535555555556
0.0433744	0.005794644	0.0763777777778	0.00522222222222
0.04672021	0.004341634	0.0764	0.0053
0.05132203	0.004022639	0.0767444444444	0.00515555555556
0.05017898	0.003482079	0.0770333333333	0.00536666666667
0.0371555	0.002704232	0.0775333333333	0.00516666666667
0.04433143	0.002827334	0.0776122222222	0.00517777777778
0.03847642	0.003559048	0.0766444444444	0.00515555555556
0.04520114	0.003298209	0.0763	0.0052
0.04073518	0.005054572	0.0775444444444	0.00535555555556
0.03569466	0.00225635	0.0762222222222	0.00527777777778
0.04311028	0.002706962	0.07784	0.0053
0.0422361	0.002422873	0.0763111111111	0.00518888888889
0.04290758	0.004716448	0.0778777777778	0.00522222222222
0.04547943	0.002634362	0.0764155555556	0.00534444444444
0.04318147	0.002837677	0.0767222222222	0.00537777777778
0.03691627	0.002355445	0.0761666666667	0.00523333333333
0.03499879	0.004057632	0.0762	0.0053
0.03623559	0.005905598	0.0776444444444	0.00535555555556
0.04807116	0.004266866	0.0765255555556	0.00514444444444
0.03809874	0.00468278	0.07788	0.0052
0.04133266	0.003672466	0.0762	0.0052
0.04197797	0.002434482	0.0763944444444	0.00535555555556
0.03983812	0.003972425	0.0761222222222	0.00527777777778
0.04022324	0.002642809	0.0778222222222	0.00517777777778
0.03596963	0.002015536	0.0776555555556	0.00514444444444
0.03466794	0.004100669	0.07699	0.0054
0.04350874	0.003027638	0.0763444444444	0.00515555555556
0.03809721	0.002303895	0.0771288888889	0.00511111111111
0.03416873	0.00354996	0.0771888888889	0.00511111111111
0.03722719	0.003560294	0.0760433333333	0.00526666666667
0.04427203	0.004367145	0.0761	0.0052
0.04950236	0.004735401	0.0764222222222	0.00537777777778
0.03618157	0.003869316	0.0766888888889	0.00511111111111
0.03829218	0.002119782	0.0762444444444	0.00515555555556
0.03971409	0.004015	0.07692	0.0051
0.03401355	0.002214692	0.0781333333333	0.00526666666667
0.04213379	0.003357637	0.0761644444444	0.00515555555556
0.03676648	0.002125811	0.0763777777778	0.00512222222222
0.04916414	0.003945253	0.0770777777778	0.00542222222222
0.03733174	0.005674433	0.0761444444444	0.00515555555556
0.0373205	0.001435211	0.0761333333333	0.00536666666667
0.03856816	0.003862773	0.0782222222222	0.00527777777778
0.0358308	0.002572448	0.0758444444444	0.00525555555556
0.04650901	0.004139341	0.0765777777778	0.00542222222222
0.04113039	0.002855207	0.0767866666667	0.00543333333333
0.037908	0.002024022	0.0781777777778	0.00532222222222
0.0404611	0.003657531	0.0765111111111	0.00508888888889
0.05504263	0.004756501	0.0766666666667	0.00543333333333
0.04194734	0.0035867	0.0760666666667	0.00513333333333
0.03857961	0.004926515	0.0760666666667	0.00513333333333
0.0399166	0.003098075	0.0775222222222	0.00507777777778
