root_height	pop_size	pi_net	pi_within
0.05812009	0.004330347	0.107014444444	0.0131555555556
0.05259036	0.005129165	0.1067	0.0132
0.06045407	0.006152078	0.1072	0.0132
0.0786686	0.003486698	0.106966666667	0.0132333333333
0.0615949	0.005781736	0.107324444444	0.0131555555556
0.06015051	0.005462989	0.106725555556	0.0132444444444
0.07012964	0.00478513	0.107444444444	0.0131555555556
0.06353251	0.005155432	0.106426666667	0.0131333333333
0.05471316	0.003964252	0.1066	0.0131
0.05309307	0.00542148	0.106153333333	0.0131666666667
0.06001311	0.004294518	0.107432222222	0.0130777777778
0.0698606	0.009568889	0.1064	0.0133
0.05911085	0.008145356	0.106212222222	0.0130777777778
0.03911559	0.005578677	0.105944444444	0.0131555555556
0.0621773	0.006094651	0.107544444444	0.0130555555556
0.06716927	0.008510978	0.107886666667	0.0132333333333
0.06610779	0.004461735	0.107926666667	0.0131333333333
0.06620472	0.004500582	0.106486666667	0.0130333333333
0.05334903	0.007950445	0.107928888889	0.0131111111111
0.06470147	0.008099094	0.107477777778	0.0130222222222
0.06130923	0.005674481	0.105844444444	0.0132555555556
0.05426652	0.01032778	0.106458888889	0.0130111111111
0.05846617	0.005431189	0.106127777778	0.0130222222222
0.03777965	0.004722436	0.107615555556	0.0133444444444
0.05260366	0.006845063	0.107726666667	0.0133333333333
0.06993456	0.005980074	0.107766666667	0.0133333333333
0.0592807	0.004778768	0.106294444444	0.0133555555556
0.0538458	0.006175915	0.107122222222	0.0129777777778
0.06063709	0.005256952	0.10763	0.013
0.05433108	0.004520858	0.106751111111	0.0133888888889
0.07675211	0.003454142	0.105527777778	0.0132222222222
0.06478203	0.005312846	0.1061	0.013
0.05701269	0.007060143	0.105591111111	0.0130888888889
0.05868882	0.002770695	0.1057	0.0133
0.0597505	0.00620869	0.10686	0.0134
0.05222725	0.003529217	0.105511111111	0.0130888888889
0.05486694	0.006749215	0.106965555556	0.0129444444444
0.0681426	0.006567106	0.105687777778	0.0133222222222
0.0647198	0.003842639	0.106133333333	0.0129666666667
0.05305042	0.004699561	0.105344444444	0.0132555555556
0.06548228	0.007667717	0.107873333333	0.0129666666667
0.06005371	0.005527242	0.106044444444	0.0129555555556
0.01449381	0.005833841	0.107688888889	0.0134111111111
0.05055608	0.005397205	0.108655555556	0.0131444444444
0.04089005	0.009853351	0.106206666667	0.0129333333333
0.07171794	0.003183133	0.105457777778	0.0130222222222
0.06116919	0.00545645	0.105355555556	0.0130444444444
0.06280027	0.008440816	0.105968888889	0.0134111111111
0.05410542	0.007106674	0.108653333333	0.0132666666667
0.07647013	0.0052225	0.105234444444	0.0130555555556
0.0671004	0.006504914	0.105217777778	0.0133222222222
0.05531797	0.007917911	0.105561111111	0.0133888888889
0.06601959	0.004582176	0.108524444444	0.0133555555556
0.06701409	0.004135882	0.108284444444	0.0129555555556
0.05601387	0.007370609	0.108205555556	0.0129444444444
0.05093366	0.006569613	0.105341111111	0.0129888888889
0.07170626	0.003926036	0.108936666667	0.0132333333333
0.06357643	0.004759782	0.105558888889	0.0134111111111
0.04444267	0.005626174	0.107671111111	0.0128888888889
0.0440966	0.007907173	0.108688888889	0.0130111111111
0.04939342	0.006053683	0.107622222222	0.0134777777778
0.05703048	0.004259669	0.105108888889	0.0130111111111
0.05507611	0.005989831	0.10682	0.0135
0.0578492	0.004024371	0.108673333333	0.0133666666667
0.06145415	0.005815628	0.104784444444	0.0132555555556
0.06403758	0.009720321	0.10898	0.0133
0.05590378	0.005571715	0.107464444444	0.0128555555556
0.05535108	0.008605631	0.108248888889	0.0129111111111
0.05651269	0.006778173	0.108255555556	0.0134444444444
0.06633237	0.005144499	0.108367777778	0.0129222222222
0.04825211	0.009481837	0.109162222222	0.0131777777778
0.05477065	0.01264996	0.10626	0.0135
0.07064947	0.004071215	0.105288888889	0.0134111111111
0.06595957	0.004980216	0.105	0.013
0.07377086	0.004535503	0.106666666667	0.0128333333333
0.0678595	0.007239529	0.1091	0.0133
0.06129547	0.005132922	0.10464	0.0131
0.063003	0.004460011	0.105601111111	0.0128888888889
0.05650587	0.002091109	0.104755555556	0.0130444444444
0.05367026	0.003425514	0.109255555556	0.0131444444444
0.06896406	0.005002738	0.109057777778	0.0133222222222
0.04702605	0.003504469	0.1051	0.0134
0.06153676	0.006910953	0.105227777778	0.0134222222222
0.06157078	0.006438005	0.104566666667	0.0131333333333
0.05407756	0.006438778	0.107944444444	0.0128555555556
0.06193223	0.004765417	0.106297777778	0.0135222222222
0.04558948	0.005519139	0.104891111111	0.0129888888889
0.04049445	0.007410865	0.109145555556	0.0130444444444
0.06733512	0.006353193	0.107577777778	0.0135222222222
0.0463806	0.006504746	0.105453333333	0.0134666666667
0.06272304	0.005784296	0.1093	0.0131
0.05369252	0.006903218	0.107447777778	0.0128222222222
0.06858175	0.004650272	0.104688888889	0.0130111111111
0.04877597	0.006028949	0.109226666667	0.0130333333333
0.05951338	0.003487575	0.10456	0.0133
0.06210972	0.006449148	0.109422222222	0.0131777777778
0.06520819	0.00447968	0.105026666667	0.0129333333333
0.04544537	0.005570655	0.106066666667	0.0135333333333
0.06692298	0.004279984	0.108715555556	0.0134444444444
0.05984682	0.007206095	0.108066666667	0.0128333333333
0.05752512	0.005595325	0.10871	0.0129
0.06207163	0.004777126	0.109411111111	0.0132888888889
0.0518968	0.002344537	0.104311111111	0.0131888888889
0.07212805	0.006440716	0.107191111111	0.0127888888889
0.05284535	0.005587373	0.107193333333	0.0135666666667
0.06521252	0.005596073	0.105666666667	0.0128333333333
0.05589297	0.008766571	0.105321111111	0.0134888888889
0.06430823	0.004897306	0.108711111111	0.0128888888889
0.05506672	0.006005479	0.108573333333	0.0128666666667
0.07012035	0.006056909	0.107955555556	0.0135444444444
0.05727764	0.006933657	0.108583333333	0.0128666666667
0.06521425	0.005834266	0.107182222222	0.0135777777778
0.05691712	0.01064692	0.109311111111	0.0129888888889
0.06504775	0.004231035	0.109542222222	0.0130777777778
0.05543415	0.005478249	0.105193333333	0.0128666666667
0.0574896	0.004341315	0.104644444444	0.0129555555556
0.0480634	0.007665193	0.108988888889	0.0129111111111
0.05843622	0.004975072	0.105456666667	0.0128333333333
0.05609303	0.003500166	0.104272222222	0.0132777777778
0.04660006	0.005211882	0.10963	0.0131
0.06091157	0.007599207	0.1058	0.0128
0.06267037	0.008356352	0.105386666667	0.0128333333333
0.07108073	0.005218603	0.104492222222	0.0133777777778
0.04283731	0.005545673	0.104166666667	0.0132333333333
0.04512536	0.004903124	0.104141111111	0.0131888888889
0.0626334	0.00461293	0.105198888889	0.0135111111111
0.06336052	0.006220653	0.108902222222	0.0128777777778
0.02842163	0.008976112	0.1041	0.0132
0.06643905	0.005693468	0.108688888889	0.0135111111111
0.0493105	0.006900529	0.104267777778	0.0130222222222
0.06036331	0.003246309	0.104077777778	0.0131222222222
0.04275718	0.007710998	0.104111111111	0.0130888888889
0.04871421	0.004109423	0.104411111111	0.0133888888889
0.05197245	0.00531039	0.10552	0.0128
0.06331624	0.005240683	0.106003333333	0.0127666666667
0.06641031	0.006333991	0.104177777778	0.0133222222222
0.07100569	0.005664876	0.108112222222	0.0127777777778
0.07844741	0.006648168	0.104244444444	0.0133555555556
0.05903143	0.006163279	0.10778	0.0136
0.072768	0.005405384	0.109833333333	0.0132666666667
0.05163515	0.008125903	0.109903333333	0.0131666666667
0.06836981	0.007522728	0.107277777778	0.0136222222222
0.04840133	0.005936047	0.109766666667	0.0130333333333
0.06756652	0.008648016	0.105077777778	0.0128222222222
0.057654	0.009290296	0.109535555556	0.0129444444444
0.06383105	0.003626321	0.109222222222	0.0134777777778
0.06341001	0.005316015	0.105204444444	0.0135555555556
0.05542857	0.007029455	0.103988888889	0.0130111111111
0.05159427	0.005507482	0.105708888889	0.0136111111111
0.0469592	0.007273733	0.108977777778	0.0128222222222
0.06120044	0.007295967	0.105044444444	0.0135555555556
0.059762	0.008147	0.108491111111	0.0135888888889
0.0643828	0.005588095	0.103833333333	0.0130666666667
0.05402375	0.008368207	0.104114444444	0.0129555555556
0.06090937	0.006896773	0.104344444444	0.0134555555556
0.0721681	0.005531013	0.1069	0.0127
0.06205471	0.007394917	0.10698	0.0127
0.05207534	0.004728369	0.107044444444	0.0136555555556
0.05958292	0.006982519	0.103782222222	0.0132777777778
0.06529217	0.006767572	0.108166666667	0.0127333333333
0.06141479	0.007795088	0.107976666667	0.0136333333333
0.05004571	0.004549216	0.106088888889	0.0127111111111
0.05912255	0.005170722	0.110006666667	0.0130333333333
0.06409246	0.003964463	0.104055555556	0.0129444444444
0.06147612	0.008961865	0.109998888889	0.0130111111111
0.05615111	0.008236473	0.110188888889	0.0132111111111
0.0574338	0.007100769	0.108117777778	0.0127222222222
0.05237628	0.007323896	0.110027777778	0.0130222222222
0.04399139	0.007741809	0.107111111111	0.0126888888889
0.05912514	0.004505014	0.106683333333	0.0136666666667
0.04171345	0.007238298	0.103787777778	0.0133222222222
0.05479276	0.005992234	0.109922222222	0.0129777777778
0.05856054	0.008272206	0.103892222222	0.0129777777778
0.05418323	0.008000578	0.103814444444	0.0133555555556
0.064763	0.00496956	0.105134444444	0.0127555555556
0.05161334	0.005145718	0.107691111111	0.0126888888889
0.04739179	0.01049165	0.103622222222	0.0130777777778
0.04878531	0.007659971	0.108188888889	0.0127111111111
0.06914007	0.003595811	0.110213333333	0.0130666666667
0.05104069	0.005276096	0.106452222222	0.0136777777778
0.06567868	0.003227904	0.110032222222	0.0129777777778
0.05029524	0.006375763	0.104133333333	0.0134666666667
0.05733018	0.005809685	0.110233333333	0.0130666666667
0.05582315	0.00310278	0.103936666667	0.0129333333333
0.06442615	0.005828951	0.103647777778	0.0133222222222
0.07087951	0.005971463	0.110177777778	0.0130222222222
0.06245008	0.004035371	0.107111111111	0.0136888888889
0.0632916	0.006215192	0.103588888889	0.0133111111111
0.05193543	0.005497309	0.110345555556	0.0132444444444
0.05348535	0.008143869	0.103486666667	0.0132333333333
0.05739927	0.005760961	0.105146666667	0.0127333333333
0.05478544	0.008508427	0.104591111111	0.0127888888889
0.0568485	0.00697994	0.10677	0.0137
0.05594313	0.007692081	0.107244444444	0.0126555555556
0.04963181	0.004404769	0.1066	0.0137
0.06574724	0.005992192	0.103404444444	0.0131555555556
0.0555025	0.006198353	0.108548888889	0.0127111111111
0.05465219	0.007930807	0.105444444444	0.0136555555556
0.05941079	0.004172754	0.1034	0.0132
0.06130417	0.005925202	0.108251111111	0.0126888888889
0.06098384	0.005677405	0.108866666667	0.0127333333333
