root_height	pop_size	pi_net	pi_within
0.03621564	0.004199014	0.0653888888889	0.00881111111111
0.02806101	0.004096318	0.0654	0.0088
0.03291431	0.003735185	0.0658888888889	0.00881111111111
0.0397683	0.00366866	0.0653111111111	0.00878888888889
0.03649099	0.004209453	0.0654333333333	0.00876666666667
0.03705024	0.005188892	0.0652488888889	0.00881111111111
0.03133771	0.00789514	0.0652633333333	0.00876666666667
0.03136922	0.005101223	0.0654755555556	0.00874444444444
0.04237673	0.0028755	0.0651555555556	0.00884444444444
0.04598133	0.003678462	0.06508	0.0088
0.03268622	0.003562525	0.0657066666667	0.00873333333333
0.04058586	0.003852376	0.0654666666667	0.00873333333333
0.02911653	0.003922792	0.0652222222222	0.00887777777778
0.03259407	0.00495037	0.0653111111111	0.00888888888889
0.03644033	0.003935499	0.0649666666667	0.00883333333333
0.03780643	0.004458662	0.0652111111111	0.00888888888889
0.03655719	0.004844165	0.0660555555556	0.00874444444444
0.03837588	0.006858548	0.0655888888889	0.00871111111111
0.0366183	0.003915444	0.0651666666667	0.00873333333333
0.02120317	0.009436247	0.0657788888889	0.00891111111111
0.03225115	0.005439258	0.0661933333333	0.00886666666667
0.03789742	0.007036442	0.0649844444444	0.00875555555556
0.02920512	0.003413167	0.0657177777778	0.00892222222222
0.03524222	0.005114175	0.0648333333333	0.00876666666667
0.02764401	0.004833595	0.0659777777778	0.00892222222222
0.03544872	0.006284506	0.0647555555556	0.00884444444444
0.03959027	0.005756306	0.0664511111111	0.00878888888889
0.02847168	0.005234611	0.0647944444444	0.00875555555556
0.02927595	0.004234777	0.0647	0.0088
0.03201977	0.003892141	0.0662088888889	0.00891111111111
0.03737214	0.009109162	0.0665	0.0088
0.03525773	0.00362607	0.0651466666667	0.00893333333333
0.03177124	0.004738095	0.0660466666667	0.00893333333333
0.04380954	0.006378818	0.0656133333333	0.00866666666667
0.03828179	0.004961893	0.0655333333333	0.00866666666667
0.04483185	0.004725536	0.0663777777778	0.00872222222222
0.03637093	0.003529042	0.0651622222222	0.00867777777778
0.0395853	0.005387365	0.0665888888889	0.00881111111111
0.03251456	0.004356387	0.0659333333333	0.00866666666667
0.03869089	0.003150638	0.0665011111111	0.00888888888889
0.03524031	0.003463838	0.0658444444444	0.00865555555556
0.03451137	0.003421382	0.06638	0.0087
0.0471769	0.003612294	0.0659133333333	0.00896666666667
0.04428307	0.004680253	0.0662222222222	0.00867777777778
0.0388752	0.005501624	0.0662222222222	0.00867777777778
0.03093658	0.004496958	0.0666444444444	0.00885555555556
0.03408976	0.002587378	0.0666333333333	0.00886666666667
0.03481878	0.004627828	0.0654855555556	0.00864444444444
0.04432049	0.004970148	0.0657555555556	0.00864444444444
0.03858903	0.005838543	0.06655	0.0089
0.03588936	0.004311459	0.0644555555556	0.00884444444444
0.03191634	0.003930659	0.0662444444444	0.00895555555556
0.0317938	0.004303032	0.0645777777778	0.00872222222222
0.03364844	0.006573049	0.0659555555556	0.00864444444444
0.03934658	0.005331734	0.0648222222222	0.00867777777778
0.04250997	0.00515774	0.0667555555556	0.00884444444444
0.0346512	0.006384904	0.0664666666667	0.00893333333333
0.03652362	0.00480243	0.0643777777778	0.00882222222222
0.02950141	0.004575514	0.0653311111111	0.00898888888889
0.03600766	0.004145225	0.0661555555556	0.00864444444444
0.03937966	0.004139353	0.0643266666667	0.00883333333333
0.03157272	0.003606862	0.0646111111111	0.00868888888889
0.03487595	0.004922425	0.0654	0.009
0.03297773	0.00387912	0.0660666666667	0.00863333333333
0.03002732	0.004360342	0.0668444444444	0.00875555555556
0.03728645	0.003609665	0.0667388888889	0.00871111111111
0.03605076	0.005071477	0.0669888888889	0.00881111111111
0.03901665	0.003334453	0.0646444444444	0.00865555555556
0.03776335	0.002636087	0.0655777777778	0.00902222222222
0.03321974	0.00347062	0.0654	0.0086
0.04647476	0.003910755	0.0670044444444	0.00885555555556
0.02286698	0.00340268	0.0641555555556	0.00884444444444
0.03278472	0.003720952	0.0661888888889	0.00901111111111
0.03577373	0.002647176	0.0644222222222	0.00867777777778
